LineOID,temperature-0,temperature-1,temperature-2,temperature-3,temperature-4,temperature-5,temperature-6,temperature-7,temperature-8,temperature-9,temperature-10,temperature-11,temperature-12,temperature-13,temperature-14,temperature-15,temperature-16,temperature-17,temperature-18,temperature-19,temperature-20,temperature-21,temperature-22,temperature-23,temperature-24,temperature-25,temperature-26,temperature-27,temperature-28,temperature-29,temperature-30,temperature-31,temperature-32,temperature-33,temperature-34,temperature-35,temperature-36,temperature-37,temperature-38,temperature-39,temperature-40,temperature-41,temperature-42,temperature-43,temperature-44,temperature-45
3914,0.253519,1.169374,1.1826969999999999,1.266505,1.4566629999999998,1.7955290000000002,2.238598,2.616286,3.040486,3.731435,4.426997,5.853274,5.908391,5.901781,8.094287,9.223105,10.97865,10.578061,10.257939,12.611642999999999,13.434733,14.030257999999998,14.969038000000001,15.890776,16.35877,16.184431,15.646894,15.983165,16.2058,15.323148999999999,14.743892,13.370901000000002,11.895578,10.375191000000001,6.076988,7.098822999999999,7.499708,7.322777,7.099964999999999,5.665639,5.169865,4.9887120000000005,4.788652,3.820286,3.711035,2.844015
3915,0.263049,1.073297,1.1180709999999998,1.283543,1.479681,1.838123,2.3277330000000003,2.686907,3.04894,3.4765449999999998,3.939868,5.040968,5.1834,5.450952,6.954466,7.936489,9.4164,8.608039,8.814677,11.173346,12.070839,12.196073,13.869287,14.666248999999999,15.378198000000001,15.674592,15.22371,15.506719,15.741063,14.783187,14.255131,12.987766,11.662661,10.139763,5.554802,6.735705,7.1991830000000006,7.241694,6.666028999999999,5.862998999999999,4.791422,4.8112379999999995,4.048665,4.059122,3.734804,3.021859
3916,0.29854200000000003,1.23539,1.345802,1.217771,1.483147,1.838834,2.269846,2.6509810000000003,3.094916,3.826456,4.378906,5.577085,6.0318309999999995,5.943779,8.099186999999999,9.1355,10.839831,10.481891000000001,9.365863000000001,12.058577,12.764826,10.129379,14.271773999999999,15.324060999999999,15.782301,16.061641,15.52534,15.882933999999999,16.013506,15.189762,14.53541,13.307667000000002,12.073616000000001,10.38058,6.168819,7.268555,7.540328999999999,7.408048,7.245947,5.7276739999999995,5.372319,5.089342,5.189471,4.077230999999999,3.9489389999999998,3.152521
3917,0.346041,1.2813,1.293891,1.246944,1.5104309999999999,1.8551119999999999,2.3387580000000003,2.680893,3.072861,3.519564,4.221902,5.452106,5.674539,5.807645,7.78763,8.914127,10.447546,10.073632,9.613663,12.117529,13.658875,13.052974,14.80977,15.853207000000001,16.321897,16.255592,15.735082,16.058472000000002,16.2815,15.34856,14.790914,13.423057,12.049323,10.425458,5.960616,7.1619839999999995,7.490914999999999,7.375891,7.049583,6.026649,4.983011,4.917877,5.237337999999999,4.082773,3.7713089999999996,2.9966169999999996
3918,0.310254,1.3225719999999999,1.287572,1.2273290000000001,1.511313,1.855723,2.327643,2.676327,3.090392,3.75185,4.488498,5.5384660000000006,6.059692,6.113124,8.111775999999999,9.167995,11.032922,10.75865,10.042071,12.467445,13.444059,11.738974,15.206807999999999,16.256984,16.459829,16.354993,15.788910999999999,16.153765,16.364341,15.501173000000001,15.133535,13.641817000000001,12.237267999999998,10.622050999999999,6.260632,7.3736630000000005,7.623347,7.522422,7.276397,6.053058,5.317131,5.091514,5.2552900000000005,4.075792,3.8509919999999997,3.072517
3919,0.15487,0.7467689999999999,0.9411709999999999,1.2073200000000002,1.526959,1.915373,2.432916,2.75291,3.1243950000000003,3.481046,3.931771,4.482113,4.633225,5.166333,5.982684,6.7157100000000005,7.408475999999999,7.125196000000001,7.846792,9.499008,10.4332,9.949761,11.892561,12.404436,13.596397,14.532814000000002,14.065651999999998,14.56891,14.764673000000002,13.951281,13.537698,12.580686,11.443904,9.550249,5.492103,6.335674,7.0745759999999995,7.2546990000000005,6.293131,5.406118,5.018587999999999,5.129304,3.595218,4.454238,4.156469,3.640244
3920,0.388253,1.1012440000000001,1.22332,1.434489,1.6267049999999998,1.9908259999999998,2.429679,2.8049619999999997,3.2582139999999997,4.044430999999999,4.4737029999999995,5.537937,5.379294,5.7682400000000005,7.262109,8.348616999999999,9.526536,8.365801,9.069105,11.614351,12.149046,12.434317,13.303405,14.181814000000001,15.333903,15.826129000000002,15.22398,15.517697,15.519575,15.141709,14.774948,13.480092,12.467411,11.342469,6.440141000000001,7.11919,7.786731,7.815967,7.421869999999999,5.9806669999999995,5.525702,5.475423999999999,4.033089,4.445275,4.265281,3.849486
3921,-0.5,-0.41653900000000005,-0.028658,0.247784,0.573951,1.00149,1.593974,1.872682,2.1970259999999997,2.543549,3.0433310000000002,3.417667,3.635128,4.157119000000001,4.747868,5.076926,6.027701,6.297841,6.652714,8.264998,9.028326,8.668971,10.802859,11.075987,11.462545,11.783481,11.365233,11.662191,11.874901,10.98333,10.870115,9.688725999999999,8.646129,7.040635000000001,2.935247,3.75872,4.471158999999999,4.819543,3.6878519999999995,3.027453,2.52505,2.6219669999999997,1.1150719999999998,2.368625,1.6951080000000003,1.316068
3922,-0.5,-0.24874200000000002,-0.038348,0.23667800000000003,0.5564180000000001,0.974441,1.5817729999999999,1.962241,2.197598,2.538218,3.007009,3.3849739999999997,3.6267110000000002,4.1443010000000005,4.731084,4.9756,6.267862999999999,6.164741,6.602311,8.263545,9.023467,8.451008,10.905288,10.982889,11.360542,11.797077999999999,11.363472999999999,11.752011,11.902664,10.944147000000001,10.782595,9.733473,8.469972,6.7905869999999995,2.825348,3.805725,4.486386,4.8584,3.7902160000000005,3.007996,2.494392,2.687522,1.147961,2.258237,1.742373,1.622578
3923,-0.200951,0.355058,0.493874,0.738021,1.018734,1.3723889999999999,1.994645,2.249444,2.60534,2.928747,3.4495199999999997,4.107012,4.269016000000001,4.703562000000001,6.0818010000000005,6.751123,8.07455,7.119298,7.558089999999999,10.097353,10.834439,9.987665,12.154346,12.74623,13.337797,13.724673000000001,13.315504999999998,13.624363,13.754309,12.886612,12.326616,11.353876,10.498571,8.786847,4.3196959999999995,5.169699,5.943166000000001,6.022930000000001,4.898925,4.280281,3.4770529999999997,3.6825910000000004,2.160272,3.009493,2.6135580000000003,1.943848
3924,-0.094449,0.5212100000000001,0.670335,0.888396,1.2246860000000002,1.606576,2.116299,2.46163,2.83839,3.181323,4.008719,4.569013,4.800236,5.207349,6.541987000000001,7.406736,8.95155,7.879074,7.808433999999999,10.783955,11.410703999999999,10.601872,12.660668,13.373535999999998,14.119720999999998,14.576976,14.170043,14.553285999999998,14.719470000000001,13.857284,13.536728,12.232807000000001,11.233353,9.877904,5.149319,6.037518,6.837851,7.019199,6.169415,5.109692,4.325941,4.540818,4.467062,3.729607,3.3675949999999997,2.6501069999999998
3925,0.095188,0.767396,0.896026,1.0931799999999998,1.428539,1.8170540000000002,2.248822,2.653885,3.043125,3.422432,4.8397,5.052464,5.162918,5.660309,6.860144999999999,8.158082,9.570912,8.905349000000001,8.604678,11.459327,12.155068,12.509036,13.295252,14.084641,14.975097,15.382895999999999,15.047435,15.327594,15.557151000000001,14.646845,14.512367999999999,13.040239999999999,12.083060000000001,10.895273,5.965527,6.96195,7.486982000000001,7.617477,6.989122,5.812174,4.952255,5.143671,4.88469,4.2321,3.95159,3.1837470000000003
3926,0.336846,1.217431,1.437866,1.3731309999999999,1.636174,2.009276,2.4208220000000003,2.819612,3.345343,3.8305540000000002,5.000369999999999,6.144767,6.057996,6.562714,8.405650999999999,9.71134,11.428398,9.952219,11.441991,12.555705,14.349507999999998,14.762123999999998,14.995752,16.314896,17.165193,16.78448,15.760620999999999,16.640285000000002,16.543533,15.628908,15.543351000000001,13.994535999999998,12.945107,11.663861,6.779921000000001,7.871958,8.037841,7.954229,7.750699000000001,6.317344,5.909629,5.4595910000000005,4.505027,4.434225,4.06196,3.19171
3927,0.396401,1.202092,1.442205,1.2754379999999998,1.679566,2.0192759999999996,2.530007,2.87031,3.262885,3.8309860000000002,4.9237660000000005,5.686952,5.752794000000001,6.6099559999999995,7.830913000000001,8.918717,10.697052000000001,9.463994,10.578374,12.551405,13.339923,13.633818,14.18423,15.230901999999999,16.335417,16.420184,15.42242,16.136035999999997,16.283154,15.374312,15.25195,13.638777,12.773475,11.747079,6.670127000000001,7.705253999999999,7.821913,7.711243,7.519749000000001,6.2543169999999995,5.709987,5.375078,4.22455,4.36315,4.128636,3.127656
3928,0.395115,1.2014799999999999,1.443041,1.27245,1.685273,2.02252,2.55977,2.882828,3.253135,3.8302959999999997,4.8986540000000005,5.658481,5.726091,6.5699320000000005,7.810165,8.836539,10.611814,9.370921000000001,10.472868,12.576336,13.244843,13.515741,14.118376000000001,15.159675,16.29748,16.402227,15.364625,16.100838,16.259649,15.355372000000001,15.230559,13.574612,12.768616,11.757379,6.653642999999999,7.6849490000000005,7.773917999999999,7.652367,7.483625,6.2267779999999995,5.691498999999999,5.345714,4.022753,4.3501970000000005,4.1239669999999995,3.107151
3929,-0.44586099999999995,0.063628,0.261312,0.528605,0.886318,1.264921,1.944675,2.081572,2.48108,2.8500810000000003,3.274874,3.924783,3.9176800000000003,4.50252,5.2279800000000005,5.7687,7.067503,7.0137410000000004,6.866627,8.73188,9.720372,8.817817,11.33734,11.709042,12.144458,12.597911999999999,12.584417,12.953982,12.829177,11.693567,11.336337,10.255044,9.322262,7.719846,3.263265,4.285862,5.118348999999999,5.3476989999999995,4.2798989999999995,3.495688,2.955819,2.89495,1.681566,2.825822,2.098484,1.795262
3930,0.33875,1.25051,1.463492,1.636951,1.5872389999999998,1.943441,2.3546650000000002,2.757739,3.418803,4.119331,4.793278,6.181455000000001,6.367158,6.093961,8.164869,9.23371,9.864591,9.119399000000001,9.170769,11.39428,11.715124000000001,10.906753,13.488369,13.846105,14.581344,15.365206,15.13957,15.438493,15.4531,14.57327,14.276116,13.268617,12.078176,10.641575,6.417199,7.574775,7.8453669999999995,7.6431,7.235186,6.25547,5.828309,5.563721,4.372472,4.3529230000000005,4.221736,3.409961
3931,0.362904,1.279664,1.5377120000000002,1.670554,1.5794030000000001,1.943209,2.3651169999999997,2.752452,3.5320150000000003,4.027327,4.661855999999999,6.135894,6.270867,6.142249,8.027749,9.099822,9.80609,8.890957,9.101881,11.208482,11.378769,10.754010000000001,13.342569000000001,13.424448000000002,14.180479,15.147464999999999,14.97807,15.236323,15.249556,14.306409,13.923010999999999,13.156699,11.887476,10.558729,6.376697,7.447862,7.793067999999999,7.5766029999999995,7.101611,6.216394,5.801026,5.533588,4.608385,4.348264,4.30812,3.4200800000000005
3932,0.39896,1.314337,1.568773,1.6769180000000001,1.616808,1.9775200000000002,2.396786,2.786728,3.566375,4.0670660000000005,4.68917,6.188416,6.299012,6.176782,8.098726,9.171712,9.917026,8.971259,9.160664,11.364349,11.481849,10.770995,13.454892999999998,13.564435000000001,14.339236999999999,15.308566,15.105799,15.371476000000001,15.380426000000002,14.456269,14.082603,13.279467000000002,12.011196,10.668134,6.485162,7.54997,7.888242999999999,7.66275,7.188705000000001,6.302065,5.886007,5.618255,4.648522,4.413569,4.383424,3.4953
3933,0.43820699999999996,1.182237,1.521793,1.591688,1.6614220000000002,1.9947439999999999,2.394616,2.8212759999999997,3.48654,4.1762,4.787205999999999,6.287115,6.41146,6.120978,8.386241,9.719213,10.774747,10.054403,9.65818,12.426013000000001,12.946921000000001,11.305927,14.312241,15.064677,15.757328,16.259421,15.780596,16.145641,16.194923,15.226121,15.101135000000001,13.815039,12.483222999999999,11.224223,6.701944,7.8188960000000005,8.121291000000001,7.864694999999999,7.661484,6.44185,5.95354,5.677181,4.614871,4.375415,4.241219999999999,3.545439
3934,0.323219,1.037474,1.242985,1.511049,1.6530919999999998,1.982865,2.481831,2.823823,3.206084,3.679743,4.338519,5.315174,5.460542,5.460273,7.114985000000001,8.193503,9.252083,8.58266,8.729275,11.028539,11.763242,11.222375999999999,13.345620000000002,14.185620000000002,15.164406,15.773632999999998,15.309343,15.665505,15.921041,14.905379,14.706041,13.573594,12.250783,10.751095,6.225229,7.381345,7.810678,7.7745869999999995,7.331339,6.1166529999999995,5.530298999999999,5.394596,4.163844,4.480029,4.233812,3.542275
3935,0.441907,1.316194,1.6560540000000001,1.623135,1.6508669999999999,1.992441,2.43146,2.805885,3.5623910000000003,4.026045,4.60802,6.009444,6.196097,6.332739,8.341197,9.113513000000001,10.602719,9.6319,9.33225,12.047215,11.761425,10.819134,13.8218,14.258018,15.100009,15.902822,15.471535999999999,15.775684,15.780446,14.916097,14.650155999999999,13.603975,12.220153999999999,10.815594,6.629467,7.580563000000001,7.946447999999999,7.674492999999999,7.547476,6.215674,5.869222,5.549519,4.579315,4.319346,4.140469,3.375839
3936,-0.5,-0.048201,0.198103,0.449068,0.769351,1.190028,1.589964,1.983386,2.395126,2.729762,3.1953139999999998,3.687735,3.981104,4.368644000000001,5.159043,5.933019,7.205347,7.047045,7.119308999999999,8.971722999999999,10.131115,10.965076,11.591376,11.881964,12.253373,12.976999000000001,12.942121,12.961186,12.787833000000001,12.086922999999999,11.463344000000001,10.360563,9.340689,7.512949000000001,3.189668,4.279864,5.0283430000000005,5.071222,4.23412,3.4181410000000003,2.630105,2.7917099999999997,1.479519,2.571658,1.858629,1.297115
3937,-0.5,-0.5,-0.312575,-0.040057999999999996,0.291977,0.691487,1.4804760000000001,1.7476009999999997,1.959623,2.223093,2.740472,3.0245349999999998,3.329571,3.917127,4.331669000000001,5.0895220000000005,5.287959,5.535419999999999,6.0362279999999995,7.659101,8.28893,8.962145,10.15291,10.288782000000001,10.690119000000001,10.809269,10.171739,10.599116,10.921418,10.109397,9.970363,8.796147,7.5251,5.998744,1.978034,2.773833,3.5275190000000003,3.8123620000000003,2.640515,1.877003,1.700641,1.8006229999999999,0.297223,1.341685,1.101893,0.8695120000000001
3938,-0.5,-0.5,-0.19755599999999998,0.086768,0.42251400000000006,0.7899149999999999,1.579353,1.800768,2.047215,2.341217,2.846881,3.1870279999999998,3.441711,4.028089,4.538469,5.21347,5.49141,5.736576,6.252617,7.812297,8.443989,9.019646,10.328391,10.513167999999999,10.920152999999999,11.077092,10.498126,10.86742,11.208347,10.413847,10.279366,9.106408,7.942653,6.114909,2.240726,3.128197,3.834802,4.086946,2.850688,2.3312619999999997,1.9673650000000003,2.144341,0.577084,1.614439,1.358794,1.065483
3939,-0.5,-0.173469,-0.217675,0.13353099999999998,0.375111,0.7994060000000001,1.398382,1.570056,1.966015,2.305028,2.9273830000000003,3.153368,3.413886,3.9273800000000003,4.4570669999999994,4.956947,5.583539,5.9933440000000004,6.9679649999999995,8.439499,9.47684,8.954367,8.324765,9.176094,10.749127,11.503428,11.230816,11.476641,11.471377,10.344824000000001,10.412030999999999,9.459825,8.538405000000001,6.921424000000001,3.2004200000000003,3.802166,4.326452,4.57282,2.744822,2.759779,2.150401,2.2415439999999998,1.397002,1.9682130000000002,1.390988,0.9632299999999999
3940,-0.5,-0.041326999999999996,-0.168235,0.12119500000000001,0.405765,0.807499,1.362991,1.573939,1.9651900000000002,2.306604,2.918729,3.1178209999999997,3.4191730000000002,3.929525,4.458581,5.054941,5.6162019999999995,6.370072,7.004544999999999,8.910404,9.952117999999999,9.286498,8.5855,9.414019,10.905977,11.729492,11.544728,11.820851,11.80363,10.560214,10.557664,9.686252,8.762306,7.275662,3.313503,3.958975,4.51694,4.695824,2.787881,2.7892189999999997,2.103215,2.192149,2.523255,1.7603540000000002,1.2431219999999998,0.851023
3941,-0.5,0.351471,0.105222,0.275828,0.5328189999999999,0.909475,1.579332,1.695787,1.990768,2.42157,2.899706,3.0437529999999997,3.449474,3.9452949999999998,4.75025,6.0944650000000005,5.777564,6.80167,8.085652,9.843191000000001,10.580416,11.079944,11.893543,12.125657,12.260137,12.198314,11.920017,12.241913,12.012186,10.841633,11.132182,9.766644,8.816903,7.631788,3.0818939999999997,4.3232610000000005,4.805052,4.934899,2.450715,2.984972,1.7450139999999998,1.677291,1.0661,1.079791,0.574224,0.11245699999999999
3942,-0.44851199999999997,0.490947,0.1988,0.217995,0.644392,0.99374,1.6478119999999998,1.773222,2.127697,2.4692689999999997,3.074259,3.256964,3.626379,4.113777,5.0220709999999995,5.979598999999999,6.7531300000000005,6.897009,8.190717999999999,9.407627,10.009739,10.723008,11.823466,11.945961,12.137182000000001,12.290339,12.083642,12.214446,12.370629,11.164422,11.245972,10.029448,9.019094,8.037334,3.282956,4.387861,4.813466,4.979241,3.099457,3.343058,2.1204520000000002,2.2214509999999996,1.6588900000000002,1.568845,0.995117,0.550914
3943,-0.5,-0.132652,-0.18355,0.040547,0.394088,0.813154,1.373682,1.592227,1.996054,2.3393770000000003,2.8968580000000004,3.181038,3.5655300000000003,3.962385,4.549174,5.036344000000001,5.790156,6.177512999999999,7.368583999999999,8.423222,9.220669000000001,9.609805,9.270707000000002,9.497541,11.076543,11.678929,11.17429,11.459407,11.839574,10.560527,10.62236,9.528984,8.729363000000001,6.840459,3.049698,3.810113,4.408629,4.647874,3.7499379999999998,2.871983,1.985761,2.304151,1.39893,1.7307569999999999,1.397135,0.969123
3944,-0.5,-0.006470999999999999,-0.102431,0.071869,0.42208500000000004,0.8423440000000001,1.349876,1.617055,2.006987,2.342956,2.942732,3.2061189999999997,3.539593,3.982412,4.594106,5.354297,6.085644,6.391943,7.484799000000001,8.83131,9.71825,10.167702,11.329761999999999,11.348684,11.183618,11.771314,11.412134,11.899677,12.018487,10.912378,10.756076,9.684961,8.925177,7.21758,3.153524,3.726904,4.312806,4.4993989999999995,2.7622880000000003,2.892387,1.9659650000000002,2.123751,1.281244,1.576082,1.169424,0.698704
3945,-0.41334099999999996,0.48181999999999997,0.24960700000000002,0.207608,0.664313,1.036908,1.474783,1.81795,2.157709,2.533068,3.042815,3.46675,4.054075,4.38331,5.283418,6.445283,7.33903,7.509023,8.691375,9.834522999999999,10.025264,10.835821000000001,11.569664,12.366042,12.770401,12.58747,12.172531,12.738216,12.842963000000001,11.675587,11.695983,10.64581,9.825012,8.204454,3.632368,4.639652,4.987751,5.150908,3.395522,3.3953059999999997,2.4379939999999998,2.537328,1.0888799999999998,1.596549,1.216768,0.6344920000000001
3946,-0.380256,0.41830200000000006,0.30627600000000005,0.372077,0.711882,1.1304450000000001,1.576341,1.894365,2.26515,2.6017360000000003,3.073258,3.632839,3.861538,4.29211,5.229817,5.697185,6.856275,6.823842,8.003199,9.278286999999999,9.996155,10.508223,11.616247,11.622022,12.324074000000001,12.698393,11.892641000000001,12.474816,12.710861999999999,11.798067,11.211496,10.481593,9.619867,7.942261,3.8451690000000003,4.58026,4.949013,5.009827,3.706675,3.3944379999999996,2.489519,2.42128,2.1767529999999997,1.935388,1.511951,1.008824
3947,-0.5,0.48584099999999997,0.26929899999999996,0.38157199999999997,0.741577,1.14279,1.6503310000000002,1.925573,2.3408830000000003,2.916312,3.6497660000000005,4.947175,5.650801,5.04795,7.334639,8.215098,9.275464999999999,8.230466999999999,8.692912,11.701172,12.280391,9.283603999999999,14.188463,13.640101999999999,13.733680999999999,14.434292999999998,13.661166,14.058233,14.255039000000002,12.895673,12.298546,10.700928999999999,9.65371,9.123422,2.9693549999999997,4.971647,5.51356,5.789139,3.998049,4.083381,3.310606,3.6505980000000005,3.912667,2.3879799999999998,1.9853330000000002,1.508154
3948,-0.5,0.493832,0.203905,0.26969699999999996,0.621933,0.9890399999999999,1.520691,1.803319,2.268536,2.778627,3.0887130000000003,4.672365,4.622918,4.965242,6.717612,7.444947,9.256109,8.132386,9.121545,10.872454,12.036957000000001,9.532807,9.540592,11.525814,13.015331,13.689132999999998,13.537557000000001,13.498721,13.833935,12.781378,12.141461,11.178063,9.816112,8.994508,3.954304,5.076976999999999,5.535627,5.444551000000001,4.1961,3.547569,3.2951589999999995,3.285925,2.26284,2.245876,2.058164,1.6603740000000002
